#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
       18258   6.336e-05    0.102064  0.00102381
       18259    0.000432    0.102063  0.00102376
       18260      0.0016    0.102075  0.00102377
       18261  0.00109824    0.102082  0.00102373
       18262  0.00116736    0.102089   0.0010237
       18263  0.00018624    0.102085  0.00102365
       18264   6.336e-05     0.10208  0.00102361
       18265  0.00182464    0.102095  0.00102365
       18266  0.00098496      0.1021  0.00102361
       18267    0.001344    0.102109   0.0010236
       18268  0.00136896    0.102118  0.00102358
       18269           0    0.102113  0.00102354
       18270   6.336e-05    0.102108   0.0010235
       18271  0.00139264    0.102118  0.00102349
       18272  0.00041664    0.102117  0.00102343
       18273  0.00118976    0.102124   0.0010234
       18274           0    0.102118  0.00102336
       18275           0    0.102113  0.00102332
       18276  0.00012544    0.102109  0.00102327
       18277  0.00136896    0.102118  0.00102326
       18278    0.000816    0.102121  0.00102321
       18279   6.336e-05    0.102117  0.00102317
       18280  0.00024576    0.102114  0.00102312
       18281   6.336e-05    0.102109  0.00102307
       18282  0.00036096    0.102107  0.00102302
       18283           0    0.102102  0.00102298
       18284  0.00012544    0.102097  0.00102293
       18285    0.000816    0.102101  0.00102288
       18286    0.001456    0.102111  0.00102287
       18287-1.15143e-15    0.102105  0.00102283
       18288    0.000304    0.102103  0.00102278
       18289   6.336e-05    0.102098  0.00102274
       18290   6.336e-05    0.102093  0.00102269
       18291  0.00012544    0.102089  0.00102264
       18292  0.00018624    0.102086  0.00102259
       18293  0.00018624    0.102082  0.00102254
       18294           0    0.102076   0.0010225
       18295  0.00012544    0.102072  0.00102246
       18296  0.00018624    0.102069  0.00102241
       18297    0.000304    0.102066  0.00102235
       18298           0    0.102061  0.00102231
       18299           0    0.102055  0.00102227
       18300  0.00012544    0.102051  0.00102223
       18301           0    0.102046  0.00102218
       18302           0     0.10204  0.00102214
       18303    0.000304    0.102038  0.00102209
       18304  0.00012544    0.102034  0.00102204
       18305  0.00103616    0.102039    0.001022
       18306      0.0012    0.102047  0.00102198
       18307           0    0.102041  0.00102194
       18308    0.000576    0.102042  0.00102188
       18309  0.00098496    0.102047  0.00102184
       18310   6.336e-05    0.102042  0.00102179
       18311  0.00018624    0.102039  0.00102174
       18312  0.00012544    0.102034   0.0010217
       18313  0.00012544     0.10203  0.00102165
       18314  0.00041664    0.102029  0.00102159
       18315   6.336e-05    0.102024  0.00102155
       18316    0.000304    0.102022   0.0010215
       18317           0    0.102017  0.00102146
       18318   6.336e-05    0.102012  0.00102141
       18319           0    0.102006  0.00102137
       18320           0    0.102001  0.00102133
       18321   6.336e-05    0.101996  0.00102129
       18322  0.00047104    0.101995  0.00102123
       18323           0     0.10199  0.00102119
       18324  0.00094464    0.101994  0.00102115
       18325   6.336e-05     0.10199   0.0010211
       18326  0.00024576    0.101987  0.00102105
       18327  0.00018624    0.101983    0.001021
       18328  0.00036096    0.101982  0.00102095
       18329           0    0.101976  0.00102091
       18330  0.00136896    0.101985  0.00102089
       18331  0.00024576    0.101982  0.00102084
       18332   6.336e-05    0.101978   0.0010208
       18333   6.336e-05    0.101973  0.00102075
       18334           0    0.101967  0.00102071
       18335  0.00018624    0.101964  0.00102066
       18336   6.336e-05    0.101959  0.00102062
       18337  0.00090304    0.101963  0.00102057
       18338   6.336e-05    0.101958  0.00102053
       18339   6.336e-05    0.101953  0.00102048
       18340           0    0.101948  0.00102044
       18341  0.00113344    0.101955  0.00102041
       18342  0.00160256    0.101966  0.00102042
       18343  0.00018624    0.101963  0.00102037
       18344  0.00047104    0.101963  0.00102032
       18345  0.00052416    0.101963  0.00102026
       18346   6.336e-05    0.101958  0.00102022
       18347  0.00024576    0.101955  0.00102017
       18348  0.00018624    0.101951  0.00102012
       18349    0.000576    0.101952  0.00102006
       18350           0    0.101947  0.00102002
       18351           0    0.101941  0.00101998
       18352   6.336e-05    0.101936  0.00101994
       18353           0    0.101931   0.0010199
       18354  0.00139264     0.10194  0.00101989
       18355   6.336e-05    0.101935  0.00101984
       18356  0.00159424    0.101947  0.00101986
       18357      0.0012    0.101955  0.00101983
       18358  0.00109824    0.101961  0.00101979
       18359  0.00143616    0.101971  0.00101979
       18360   6.336e-05    0.101966  0.00101974
       18361  0.00012544    0.101962   0.0010197
       18362           0    0.101957  0.00101966
       18363  0.00113344    0.101963  0.00101962
       18364           0    0.101958  0.00101958
       18365  0.00080384    0.101961  0.00101953
       18366  0.00106176    0.101967  0.00101949
       18367  0.00136896    0.101976  0.00101948
       18368    0.000304    0.101974  0.00101943
       18369  0.00098816    0.101979  0.00101939
       18370           0    0.101974  0.00101935
       18371  0.00018624     0.10197   0.0010193
       18372           0    0.101965  0.00101926
       18373    0.000304    0.101962   0.0010192
       18374  0.00052416    0.101963  0.00101915
       18375  0.00024576     0.10196   0.0010191
       18376  0.00047104    0.101959  0.00101904
       18377  0.00126144    0.101968  0.00101902
       18378   6.336e-05    0.101963  0.00101898
       18379           0    0.101957  0.00101893
       18380   6.336e-05    0.101952  0.00101889
       18381  0.00012544    0.101948  0.00101884
       18382  0.00094464    0.101953   0.0010188
       18383-1.15143e-15    0.101947  0.00101876
       18384  0.00141504    0.101957  0.00101875
       18385   6.336e-05    0.101952  0.00101871
       18386  0.00110784    0.101959  0.00101867
       18387  0.00136896    0.101968  0.00101866
       18388           0    0.101963  0.00101862
       18389  0.00024576     0.10196  0.00101857
       18390  0.00090304    0.101964  0.00101852
       18391  0.00012544     0.10196  0.00101848
       18392  0.00024576    0.101957  0.00101842
       18393  0.00052416    0.101957  0.00101837
       18394  0.00036096    0.101955  0.00101831
       18395  0.00113344    0.101962  0.00101828
       18396    0.001024    0.101968  0.00101824
       18397  0.00018624    0.101964  0.00101819
       18398   6.336e-05    0.101959  0.00101815
       18399  0.00148736     0.10197  0.00101815
       18400  0.00024576    0.101967   0.0010181
       18401    0.000304    0.101965  0.00101804
       18402           0    0.101959    0.001018
       18403   6.336e-05    0.101955  0.00101796
       18404  0.00149696    0.101965  0.00101796
       18405   6.336e-05     0.10196  0.00101792
       18406   6.336e-05    0.101956  0.00101787
       18407  0.00012544    0.101951  0.00101783
       18408  0.00072384    0.101954  0.00101778
       18409  0.00131776    0.101963  0.00101776
       18410  0.00129024    0.101971  0.00101774
       18411           0    0.101965   0.0010177
       18412   6.336e-05    0.101961  0.00101765
       18413           0    0.101955  0.00101761
       18414  0.00143616    0.101965  0.00101761
       18415-1.15143e-15     0.10196  0.00101757
       18416-1.15143e-15    0.101954  0.00101753
       18417   6.336e-05    0.101949  0.00101748
       18418-1.15143e-15    0.101944  0.00101744
       18419    0.002096    0.101961  0.00101753
       18420  0.00012544    0.101957  0.00101749
       18421  0.00041664    0.101956  0.00101743
       18422-1.15143e-15     0.10195  0.00101739
       18423-1.15143e-15    0.101945  0.00101735
       18424  0.00024576    0.101942   0.0010173
       18425  0.00024576    0.101939  0.00101725
       18426-1.15143e-15    0.101933  0.00101721
       18427  0.00150784    0.101944  0.00101721
       18428  0.00018624    0.101941  0.00101716
       18429   6.336e-05    0.101936  0.00101712
       18430  0.00024576    0.101933  0.00101707
       18431  0.00059904    0.101934  0.00101701
       18432    0.000304    0.101932  0.00101696
       18433  0.00072384    0.101934  0.00101691
       18434  0.00062656    0.101935  0.00101685
       18435  0.00072384    0.101938   0.0010168
       18436   6.336e-05    0.101933  0.00101676
       18437  0.00041664    0.101932   0.0010167
       18438  0.00012544    0.101928  0.00101666
       18439  0.00067584    0.101929   0.0010166
       18440   6.336e-05    0.101925  0.00101656
       18441  0.00041664    0.101924  0.00101651
       18442  0.00098816    0.101929  0.00101646
       18443  0.00098816    0.101934  0.00101642
       18444  0.00024576    0.101931  0.00101637
       18445  0.00018624    0.101928  0.00101632
       18446   6.336e-05    0.101923  0.00101628
       18447  0.00012544    0.101919  0.00101623
       18448           0    0.101913  0.00101619
       18449    0.002048     0.10193  0.00101627
       18450  0.00012544    0.101926  0.00101623
       18451  0.00062656    0.101927  0.00101617
       18452  0.00070336    0.101929  0.00101612
       18453           0    0.101923  0.00101608
       18454           0    0.101918  0.00101604
       18455   6.336e-05    0.101913    0.001016
       18456  0.00198144    0.101929  0.00101607
       18457  0.00086016    0.101933  0.00101602
       18458  0.00018624    0.101929  0.00101597
       18459           0    0.101924  0.00101593
       18460   6.336e-05    0.101919  0.00101589
       18461  0.00159424    0.101931   0.0010159
       18462  0.00157696    0.101942  0.00101591
       18463  0.00052416    0.101942  0.00101585
       18464  0.00012544    0.101938  0.00101581
       18465  0.00168704    0.101951  0.00101583
       18466  0.00086016    0.101955  0.00101578
       18467  0.00062656    0.101956  0.00101573
       18468  0.00012544    0.101952  0.00101568
       18469    0.001408    0.101962  0.00101568
       18470  0.00089856    0.101966  0.00101563
       18471  0.00018624    0.101962  0.00101558
       18472           0    0.101957  0.00101554
       18473  0.00090304    0.101961  0.00101549
       18474   6.336e-05    0.101956  0.00101545
       18475-1.15143e-15    0.101951  0.00101541
       18476-1.15143e-15    0.101945  0.00101537
       18477  0.00159936    0.101957  0.00101538
       18478  0.00106176    0.101963  0.00101535
       18479           0    0.101957  0.00101531
       18480  0.00041664    0.101956  0.00101525
       18481    0.001152    0.101963  0.00101522
       18482  0.00168704    0.101976  0.00101525
       18483  0.00175296     0.10199  0.00101528
       18484  0.00143616       0.102  0.00101528
