#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1829          -1   -0.976763 0.000743261
        1830          -1   -0.976776 0.000742963
        1831     -0.9928   -0.976784 0.000742609
        1832          -1   -0.976797 0.000742311
        1833          -1    -0.97681 0.000742014
        1834      -0.992   -0.976818 0.000741656
        1835          -1   -0.976831 0.000741359
        1836     -0.9992   -0.976843 0.000741056
        1837          -1   -0.976855  0.00074076
        1838          -1   -0.976868 0.000740464
        1839     -0.9984    -0.97688 0.000740154
        1840     -0.9992   -0.976892 0.000739851
        1841          -1   -0.976904 0.000739555
        1842     -0.9784   -0.976905 0.000739154
        1843          -1   -0.976918 0.000738859
        1844     -0.9976   -0.976929 0.000738544
        1845     -0.9968    -0.97694 0.000738222
        1846          -1   -0.976952 0.000737928
        1847     -0.9744   -0.976951  0.00073753
        1848          -1   -0.976963 0.000737236
        1849     -0.9872   -0.976969 0.000736858
        1850       -0.96    -0.97696 0.000736517
        1851     -0.9344   -0.976937 0.000736478
        1852     -0.9136   -0.976902 0.000736874
        1853     -0.9792   -0.976904 0.000736477
        1854      -0.996   -0.976914 0.000736152
        1855     -0.9352   -0.976891 0.000736098
        1856     -0.9696   -0.976887 0.000735712
        1857     -0.9912   -0.976895 0.000735356
        1858     -0.9904   -0.976902 0.000734997
        1859     -0.9808   -0.976905 0.000734604
        1860      -0.988   -0.976911 0.000734233
        1861          -1   -0.976923 0.000733944
        1862     -0.9512   -0.976909  0.00073368
        1863       -0.92   -0.976879 0.000733921
        1864     -0.9184   -0.976847 0.000734198
        1865     -0.9192   -0.976816 0.000734455
        1866     -0.9136   -0.976782 0.000734842
        1867     -0.9184   -0.976751 0.000735113
        1868       -0.96   -0.976742 0.000734775
        1869     -0.9944   -0.976752 0.000734442
        1870     -0.9912   -0.976759  0.00073409
        1871     -0.9968    -0.97677 0.000733776
        1872          -1   -0.976782 0.000733489
        1873     -0.9864   -0.976788 0.000733115
        1874     -0.9752   -0.976787 0.000732724
        1875          -1   -0.976799 0.000732438
        1876          -1   -0.976812 0.000732152
        1877      -0.996   -0.976822 0.000731833
        1878      -0.996   -0.976832 0.000731515
        1879      -0.972   -0.976829  0.00073113
        1880          -1   -0.976842 0.000730845
        1881          -1   -0.976854  0.00073056
        1882     -0.9904   -0.976861 0.000730208
        1883          -1   -0.976873 0.000729923
        1884     -0.9928   -0.976882 0.000729585
        1885     -0.9992   -0.976894 0.000729294
        1886      -0.988     -0.9769 0.000728931
        1887          -1   -0.976912 0.000728647
        1888     -0.9984   -0.976923  0.00072835
        1889     -0.9952   -0.976933 0.000728029
        1890          -1   -0.976945 0.000727746
        1891     -0.9984   -0.976957  0.00072745
        1892     -0.9736   -0.976955 0.000727067
        1893          -1   -0.976967 0.000726785
        1894      -0.976   -0.976966 0.000726402
        1895     -0.9992   -0.976978 0.000726113
        1896          -1    -0.97699 0.000725832
        1897          -1   -0.977002  0.00072555
        1898          -1   -0.977015 0.000725269
        1899          -1   -0.977027 0.000724988
        1900      -0.988   -0.977032  0.00072463
        1901     -0.9976   -0.977043 0.000724329
        1902     -0.9768   -0.977043 0.000723948
        1903      -0.956   -0.977032 0.000723652
        1904     -0.9912   -0.977039 0.000723311
        1905     -0.9864   -0.977044 0.000722948
        1906      -0.948   -0.977029 0.000722729
        1907     -0.9832   -0.977032 0.000722357
        1908          -1   -0.977044 0.000722079
        1909     -0.9976   -0.977055 0.000721781
        1910     -0.9536   -0.977043 0.000721508
        1911          -1   -0.977055  0.00072123
        1912     -0.9952   -0.977064 0.000720915
        1913     -0.9392   -0.977045  0.00072081
        1914     -0.9192   -0.977014 0.000721067
        1915       -0.92   -0.976985 0.000721305
        1916     -0.9248   -0.976957 0.000721442
        1917     -0.8584   -0.976896 0.000723712
        1918     -0.8976   -0.976854 0.000724514
        1919     -0.9328   -0.976831   0.0007245
        1920     -0.9944    -0.97684 0.000724181
        1921          -1   -0.976852 0.000723904
        1922     -0.9952   -0.976862  0.00072359
        1923     -0.9152    -0.97683 0.000723924
        1924     -0.9176   -0.976799 0.000724202
        1925     -0.9192   -0.976769 0.000724444
        1926     -0.8984   -0.976729  0.00072521
        1927          -1   -0.976741 0.000724934
        1928     -0.9992   -0.976752 0.000724651
        1929          -1   -0.976764 0.000724376
        1930     -0.9696   -0.976761  0.00072401
        1931      -0.988   -0.976766 0.000723659
        1932          -1   -0.976778 0.000723384
        1933      -0.992   -0.976786 0.000723053
        1934     -0.9992   -0.976798 0.000722772
        1935     -0.9928   -0.976806 0.000722445
        1936     -0.9984   -0.976817 0.000722158
        1937     -0.9992   -0.976829 0.000721878
        1938          -1   -0.976841 0.000721605
        1939     -0.9512   -0.976828 0.000721354
        1940          -1    -0.97684 0.000721081
        1941     -0.9952   -0.976849 0.000720771
        1942     -0.9992   -0.976861 0.000720492
        1943          -1   -0.976872 0.000720219
        1944     -0.9968   -0.976883 0.000719922
        1945     -0.9992   -0.976894 0.000719643
        1946     -0.9976   -0.976905 0.000719352
        1947     -0.9984   -0.976916 0.000719067
        1948     -0.9984   -0.976927 0.000718783
        1949          -1   -0.976939 0.000718511
        1950          -1   -0.976951  0.00071824
        1951     -0.9984   -0.976962 0.000717956
        1952     -0.9984   -0.976973 0.000717672
        1953     -0.9984   -0.976984 0.000717389
        1954          -1   -0.976995 0.000717118
        1955     -0.9912   -0.977003 0.000716788
        1956      -0.996   -0.977012 0.000716488
        1957          -1   -0.977024 0.000716218
        1958     -0.9864   -0.977029 0.000715868
        1959      -0.996   -0.977038 0.000715568
        1960     -0.9984   -0.977049 0.000715286
        1961     -0.9992   -0.977061 0.000715011
        1962     -0.9736   -0.977059 0.000714648
        1963     -0.9144   -0.977027 0.000714997
        1964      -0.916   -0.976996 0.000715308
        1965      -0.968   -0.976991 0.000714958
        1966     -0.9936      -0.977 0.000714644
        1967          -1   -0.977011 0.000714377
        1968     -0.9992   -0.977023 0.000714103
        1969     -0.9768   -0.977023  0.00071374
        1970     -0.9152   -0.976991 0.000714067
        1971     -0.9912   -0.976998 0.000713741
        1972          -1    -0.97701 0.000713475
        1973     -0.9928   -0.977018 0.000713158
        1974     -0.9992   -0.977029 0.000712885
        1975     -0.9984    -0.97704 0.000712606
        1976     -0.9864   -0.977045 0.000712262
        1977          -1   -0.977057 0.000711996
        1978     -0.9896   -0.977063 0.000711664
        1979     -0.9528   -0.977051  0.00071141
        1980       -0.96   -0.977042 0.000711103
        1981          -1   -0.977054 0.000710839
        1982     -0.9936   -0.977062 0.000710529
        1983     -0.9272   -0.977037 0.000710615
        1984      -0.912   -0.977004 0.000711013
        1985     -0.9152   -0.976973 0.000711336
        1986       -0.98   -0.976974  0.00071098
        1987          -1   -0.976986 0.000710716
        1988          -1   -0.976998 0.000710453
        1989          -1   -0.977009  0.00071019
        1990          -1   -0.977021 0.000709927
        1991     -0.9992   -0.977032 0.000709658
        1992     -0.9976   -0.977042 0.000709377
        1993      -0.992    -0.97705  0.00070906
        1994     -0.9848   -0.977054 0.000708715
        1995          -1   -0.977065 0.000708454
        1996          -1   -0.977077 0.000708192
        1997     -0.9976   -0.977087 0.000707912
        1998          -1   -0.977098  0.00070765
        1999          -1    -0.97711 0.000707389
        2000          -1   -0.977121 0.000707128
        2001     -0.9992   -0.977132 0.000706861
        2002     -0.9992   -0.977143 0.000706593
        2003          -1   -0.977155 0.000706333
        2004          -1   -0.977166 0.000706072
        2005          -1   -0.977177 0.000705812
        2006     -0.9696   -0.977174  0.00070547
        2007     -0.9104    -0.97714 0.000705903
        2008       -0.92   -0.977112 0.000706125
        2009     -0.9192   -0.977083 0.000706361
        2010     -0.9168   -0.977053 0.000706646
        2011       -0.92   -0.977025 0.000706864
        2012       -0.94   -0.977006 0.000706752
        2013     -0.9984   -0.977017 0.000706481
        2014          -1   -0.977028 0.000706223
        2015     -0.9576   -0.977019 0.000705938
        2016          -1    -0.97703  0.00070568
        2017     -0.9888   -0.977036 0.000705354
        2018     -0.9976   -0.977046 0.000705078
        2019     -0.9992   -0.977057 0.000704814
        2020      -0.968   -0.977053  0.00070448
        2021          -1   -0.977064 0.000704223
        2022          -1   -0.977075 0.000703966
        2023          -1   -0.977087 0.000703709
        2024     -0.9736   -0.977085 0.000703363
        2025     -0.9712   -0.977082 0.000703022
        2026     -0.9984   -0.977093 0.000702754
        2027          -1   -0.977104 0.000702498
        2028     -0.9984   -0.977114  0.00070223
        2029     -0.9912   -0.977121 0.000701918
        2030          -1   -0.977133 0.000701663
        2031     -0.9976   -0.977143  0.00070139
        2032     -0.9864   -0.977147 0.000701059
        2033     -0.9672   -0.977142 0.000700732
        2034     -0.9992   -0.977153 0.000700471
        2035     -0.9896   -0.977159 0.000700153
        2036     -0.9192   -0.977131 0.000700388
        2037     -0.9192   -0.977102 0.000700621
        2038      -0.936   -0.977082 0.000700568
        2039     -0.9984   -0.977093 0.000700302
        2040     -0.9952   -0.977102 0.000700015
        2041     -0.9976   -0.977112 0.000699744
        2042     -0.9992   -0.977122 0.000699485
        2043     -0.9992   -0.977133 0.000699226
        2044          -1   -0.977144 0.000698974
        2045      -0.996   -0.977154 0.000698693
        2046          -1   -0.977165  0.00069844
        2047          -1   -0.977176 0.000698188
        2048          -1   -0.977187 0.000697936
        2049     -0.9824    -0.97719   0.0006976
        2050      -0.908   -0.977156 0.000698076
        2051     -0.9184   -0.977127 0.000698323
        2052     -0.8944   -0.977087 0.000699146
        2053     -0.9176   -0.977058 0.000699405
        2054       -0.92    -0.97703 0.000699616
        2055       -0.92   -0.977002 0.000699826
        2056     -0.9488   -0.976989  0.00069962
        2057          -1      -0.977 0.000699369
        2058     -0.9992   -0.977011 0.000699113
        2059          -1   -0.977022 0.000698862
        2060     -0.9784   -0.977023 0.000698523
        2061       -0.92   -0.976995 0.000698732
        2062       -0.92   -0.976967  0.00069894
        2063     -0.9088   -0.976934 0.000699382
        2064     -0.9176   -0.976905 0.000699633
        2065     -0.9576   -0.976896 0.000699357
        2066     -0.9688   -0.976892 0.000699029
        2067     -0.9216   -0.976865 0.000699203
        2068          -1   -0.976877 0.000698954
        2069          -1   -0.976888 0.000698706
        2070          -1   -0.976899 0.000698458
        2071          -1    -0.97691 0.000698209
        2072     -0.9984    -0.97692 0.000697949
        2073     -0.9992   -0.976931 0.000697695
        2074     -0.9976   -0.976941  0.00069743
        2075       -0.96   -0.976933 0.000697142
        2076          -1   -0.976944 0.000696895
        2077     -0.9992   -0.976955 0.000696641
        2078     -0.9984   -0.976965 0.000696383
        2079      -0.984   -0.976969 0.000696056
        2080          -1    -0.97698 0.000695809
        2081      -0.996   -0.976989 0.000695535
        2082          -1      -0.977 0.000695289
        2083     -0.9592   -0.976991 0.000695007
        2084     -0.9144   -0.976961 0.000695323
        2085       -0.92   -0.976934 0.000695526
        2086       -0.92   -0.976907 0.000695727
        2087       -0.92   -0.976879 0.000695928
