#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       10566      99.768     79.6997    0.309933
       10567     99.6896     79.7016    0.309909
       10568     89.9568     79.7026    0.309882
       10569     38.6528     79.6987    0.309877
       10570      94.392     79.7001     0.30985
       10571         100      79.702    0.309827
       10572     96.8032     79.7036    0.309802
       10573     89.4928     79.7046    0.309774
       10574     99.3136     79.7064     0.30975
       10575      75.416      79.706    0.309721
       10576     52.2752     79.7034    0.309703
       10577     91.9152     79.7046    0.309676
       10578     74.8608     79.7041    0.309647
       10579     99.8432      79.706    0.309623
       10580     44.5408     79.7027    0.309612
       10581     31.2944     79.6981    0.309617
       10582     93.3344     79.6994     0.30959
       10583         100     79.7013    0.309567
       10584         100     79.7032    0.309543
       10585         100     79.7052     0.30952
       10586     98.8816      79.707    0.309496
       10587     99.8432     79.7089    0.309473
       10588     98.4864     79.7106    0.309449
       10589     99.9216     79.7125    0.309425
       10590     99.6112     79.7144    0.309402
       10591       39.08     79.7106    0.309396
       10592      6.8768     79.7037    0.309444
       10593     10.7952     79.6972    0.309483
       10594      7.4992     79.6904    0.309528
       10595     11.1072     79.6839    0.309567
       10596      84.024     79.6843    0.309538
       10597         100     79.6862    0.309515
       10598     64.7168     79.6848    0.309489
       10599        6.24     79.6779    0.309537
       10600     72.1856     79.6772    0.309509
       10601     95.3168     79.6787    0.309483
       10602         100     79.6806     0.30946
       10603      57.592     79.6785    0.309438
       10604     13.2144     79.6722    0.309472
       10605      5.0144     79.6652    0.309523
       10606       9.632     79.6586    0.309564
       10607      34.888     79.6544    0.309564
       10608      99.768     79.6563     0.30954
       10609         100     79.6582    0.309517
       10610     60.1888     79.6564    0.309493
       10611      62.808     79.6548    0.309468
       10612     48.1088     79.6518    0.309453
       10613     85.1328     79.6523    0.309425
       10614     99.2384     79.6542    0.309401
       10615         100     79.6561    0.309378
       10616     96.7136     79.6577    0.309353
       10617     97.1712     79.6593    0.309328
       10618         100     79.6612    0.309305
       10619     99.6144     79.6631    0.309281
       10620     88.3184     79.6639    0.309253
       10621      99.248     79.6658     0.30923
       10622     99.9216     79.6677    0.309206
       10623         100     79.6696    0.309183
       10624     99.6896     79.6715     0.30916
       10625     99.9216     79.6734    0.309137
       10626     99.8464     79.6753    0.309113
       10627     99.8432     79.6772     0.30909
       10628         100     79.6791    0.309067
       10629     99.8432      79.681    0.309044
       10630      99.768     79.6829     0.30902
       10631         100     79.6848    0.308997
       10632         100     79.6867    0.308974
       10633      97.584     79.6884     0.30895
       10634      99.088     79.6902    0.308926
       10635     99.8432     79.6921    0.308903
       10636         100      79.694     0.30888
       10637      99.768     79.6959    0.308856
       10638         100     79.6978    0.308833
       10639         100     79.6997     0.30881
       10640     99.6272     79.7016    0.308787
       10641     95.3808     79.7031    0.308761
       10642     99.9216      79.705    0.308738
       10643         100     79.7069    0.308715
       10644     38.9616     79.7031     0.30871
       10645        5.68     79.6961    0.308759
       10646     15.0576       79.69     0.30879
       10647     84.9424     79.6905    0.308761
       10648     76.7712     79.6902    0.308732
       10649      91.504     79.6914    0.308705
       10650      23.856     79.6861    0.308721
       10651     38.2192     79.6822    0.308716
       10652      31.336     79.6777    0.308721
       10653     14.8288     79.6716    0.308752
       10654      70.664     79.6707    0.308724
       10655     99.9216     79.6726    0.308701
       10656     99.9216     79.6745    0.308678
       10657         100     79.6765    0.308655
       10658     99.1696     79.6783    0.308631
       10659         100     79.6802    0.308608
       10660      80.984     79.6803    0.308579
       10661     91.4688     79.6814    0.308552
       10662     99.6112     79.6833    0.308529
       10663     98.9248     79.6851    0.308505
       10664         100      79.687    0.308482
       10665     99.9216     79.6889    0.308459
       10666     99.3168     79.6907    0.308436
       10667      99.768     79.6926    0.308412
       10668     99.6272     79.6945    0.308389
       10669     71.0096     79.6937    0.308361
       10670     99.9216     79.6956    0.308338
       10671         100     79.6975    0.308315
       10672     99.9216     79.6994    0.308292
       10673     76.6912     79.6991    0.308263
       10674     99.5424     79.7009     0.30824
       10675     99.0912     79.7028    0.308217
       10676     99.5328     79.7046    0.308193
       10677     99.6864     79.7065     0.30817
       10678      92.208     79.7077    0.308143
       10679     90.7152     79.7087    0.308116
       10680         100     79.7106    0.308093
       10681     99.9216     79.7125     0.30807
       10682         100     79.7144    0.308047
       10683         100     79.7163    0.308024
       10684     99.3792     79.7181    0.308001
       10685         100       79.72    0.307978
       10686     98.9216     79.7218    0.307954
       10687     99.9216     79.7237    0.307931
       10688         100     79.7256    0.307908
       10689      99.768     79.7275    0.307885
       10690       84.12     79.7279    0.307857
       10691     55.7696     79.7256    0.307836
       10692     85.5248     79.7262    0.307808
       10693     99.9216     79.7281    0.307785
       10694     97.4096     79.7297    0.307761
       10695     99.9216     79.7316    0.307738
       10696      98.944     79.7334    0.307714
       10697         100     79.7353    0.307691
       10698      99.768     79.7372    0.307668
       10699      98.512     79.7389    0.307644
       10700     99.9216     79.7408    0.307621
       10701         100     79.7427    0.307598
       10702     69.3712     79.7417    0.307571
       10703      67.408     79.7406    0.307545
       10704     19.5456      79.735    0.307567
       10705      4.8976      79.728    0.307618
       10706     50.2784     79.7252    0.307602
       10707      12.432     79.7189    0.307637
       10708      41.856     79.7154    0.307629
       10709     86.8496     79.7161    0.307601
       10710     12.4848     79.7098    0.307636
       10711      4.0416     79.7027    0.307688
       10712     41.1536     79.6991    0.307681
       10713      98.624     79.7009    0.307657
       10714         100     79.7028    0.307634
       10715     37.0144     79.6988    0.307631
       10716       5.672     79.6919     0.30768
       10717      4.7296     79.6849    0.307731
